Type,ID,SedRed,Cost,Duck
WCMO,1046,4.78,6471.009,2.736
WCMO,1047,54.773,56411.445,9.252
WCMO,1048,0.792,602.682,2.762
WCMO,1049,0.213,1306.147,4.068
WCMO,1050,3.513,2689.318,5.833
WCMO,1051,0.934,4294.678,5.524
WCMO,1052,0.249,5824.398,2.681
WCMO,1053,7.044,29423.845,14.564
WCMO,1054,265.254,387541.963,23.952
WCMO,1055,30.178,20261.459,8.271
WCMO,1056,35.82,30680.767,8.996
WCMO,1057,21.375,12260.774,6.966
WCMO,1058,54.056,54561.119,11.057
WCMO,1059,5.179,1252.54,3.426
WCMO,1060,3.254,6544.893,2.57
WCMO,1061,3.221,778.902,2.701
WCMO,1062,165.517,41157.066,15.485
WCMO,1063,6.216,6966.299,3.546
WCMO,1064,4.246,5911.56,2.468
WCMO,1065,43.278,17005.946,7.892
WCMO,1066,4.425,735.791,2.629
WCMO,1067,105.983,39599.784,12.377
WCMO,1068,6.275,6347.596,3.006
WCMO,1069,8.075,6882.673,3.566
WCMO,1070,8.127,1245.359,3.423
WCMO,1071,15.995,2453.283,4.793
WCMO,1072,80.759,93272.387,11.376
WCMO,1073,4.17,11358.352,4.024
WCMO,1074,8.584,7718.543,5.693
WCMO,1075,2.468,10781.049,3.051
WCMO,1076,3.486,6103.597,3.64
WCMO,1079,4.375,12033.607,4.088
WCMO,1089,82.67,78896.378,11.496
WCMO,1090,4.808,11919.69,2.643
WCMO,1091,148.62,93845.162,14.79
WCMO,1150,1.145,6222.446,3.324
WCMO,1165,2.422,13148.338,8.424
WCMO,1166,0.707,7352.49,4.499
WCMO,1167,198.378,103741.53,22.42
WCMO,1168,0.858,2039.096,4.988
WCMO,1169,2.2,5272.663,8.029
WCMO,1170,2.166,5685.539,2.888
WCMO,1255,163.074,53511.794,16.294
WCMO,1256,15.793,9566.056,5.014
WCMO,1257,8.001,7309.587,3.549
WCMO,1258,50.435,22949.9,9.011
WCMO,1259,46.414,15492.37,8.616
WCMO,1260,7.482,7159.744,3.416
WCMO,1261,9.218,7661.674,3.79
WCMO,1262,4.614,6331.17,2.697
WCMO,1263,5.388,6554.535,2.917
WCMO,1264,61.591,34971.54,9.945
WCMO,1265,7.123,1140.075,3.344
WCMO,1266,29.489,26761.162,6.916
WCMO,1267,14.611,2341.988,4.781
WCMO,1268,192.272,254033.144,17.85
WCMO,1269,3.047,11345.471,3.404
WCMO,1277,3.769,6557.455,3.491
WCMO,1278,11.71,3297.293,6.165
WCMO,1279,293.017,172511.21,31.18
WCMO,1280,12.535,18492.636,6.382
WCMO,1281,19.687,10696.24,5.646
WCMO,1282,3.805,5893.771,2.483
WCMO,1283,11.908,1907.642,4.365
WCMO,1284,3.603,5807.721,2.402
WCMO,1285,4.319,6245.836,2.632
WCMO,1286,10.001,9175.036,4.006
WCMO,1287,4.034,5904.3,2.551
WCMO,1288,232.193,212344.642,19.81
WCMO,1289,5.248,7470.864,2.882
WCMO,1290,2.915,5971.736,3.424
WCMO,1292,7.504,7678.939,4.464
WCMO,1293,8.118,10389.944,4.648
WCMO,1294,19.512,15971.329,7.214
WCMO,1296,11.35,12204.877,5.832
WCMO,1297,9,2623.74,5.278
WCMO,1298,26.762,18321.932,8.835
WCMO,1299,39.727,35535.652,10.305
WCMO,1300,4.46,958.233,3.176
WCMO,1301,3.491,6245.884,3.053
WCMO,1302,13.518,8029.533,4.779
WCMO,1303,22.009,11356.391,6.107
WCMO,1304,3.124,6114.747,2.887
WCMO,1305,25.751,19470.749,7.647
WCMO,1306,6.964,7699.197,3.966
WCMO,1307,3.395,6315.254,2.77
WCMO,1308,34.247,24271.108,8.81
WCMO,1309,3.073,5925.21,2.632
WCMO,1310,21.712,11556.601,7.018
WCMO,1311,19.602,4221.759,6.661
WCMO,1312,34.884,5847.065,7.897
WCMO,1313,278.76,196986.614,22.295
WCMO,1324,2.399,15699.187,2.726
WCMO,1325,13.622,18971.884,6.501
WCMO,1326,7.801,16912.019,3.727
WCMO,1327,7.179,17881.939,3.582
WCMO,1328,88.991,58251.745,12.734
WCMO,1329,106.915,58616.554,13.919
WCMO,1330,7.572,12558.581,3.297
WCMO,1335,41.055,12181.602,7.32
WCMO,1336,3.502,5857.659,2.523
WCMO,1337,4.195,6027.574,2.766
WCMO,1338,3.96,10969.855,2.67
WCMO,1339,4.138,6013.586,2.729
WCMO,1340,6.762,6656.927,3.493
WCMO,1341,51.866,17802.761,9.797
WCMO,1342,773.033,284145.732,39.626
WCMO,1343,36.893,14084.912,8.192
WCMO,1344,51.926,13727.536,9.785
WCMO,1345,2.929,16246.862,3.03
WCMO,1346,4.943,6451.083,3.964
WCMO,1347,2.902,6227.172,3.042
WCMO,1348,2.2,5633.224,2.643
WCMO,1349,4.991,12151.912,4.014
WCMO,1350,62.187,50395.043,14.092
WCMO,1351,8.737,13767.08,5.274
WCMO,1352,594.325,520231.371,43.674
WCMO,1353,2.378,11025.276,2.753
WCMO,1354,11.542,16217.133,6.092
WCMO,1355,5.847,27472.601,4.339
WCMO,1356,3.471,5999.394,3.335
WCMO,1357,5.99,11041.393,2.781
WCMO,1358,14.72,16347.229,6.853
WCMO,1359,18.305,20412.787,7.679
WCMO,1360,9.092,11581.655,3.437
WCMO,1361,13.489,17266.491,6.595
WCMO,1362,2.823,6193.716,3.019
WCMO,1363,27.094,9728.129,5.954
WCMO,1364,6.837,13814.194,4.678
WCMO,1365,412.972,603362.267,36.465
WCMO,1366,2.301,10972.936,2.726
WCMO,1367,30.317,18671.541,6.289
WCMO,1368,29.146,10088.028,6.205
WCMO,1369,11.945,7742.554,3.97
WCMO,1370,10.053,11749.122,3.646
WCMO,1371,2.523,21407.359,2.851
WCMO,1372,1023.957,430212.257,39.981
WCMO,1373,5.875,695.54,2.772
WCMO,1374,379.439,107866.32,23.101
WCMO,1375,24.306,9239.546,5.673
WCMO,1376,9.912,6724.572,3.6
WCMO,1377,13.063,7273.983,4.157
WCMO,1378,5.822,6012.172,2.778
WCMO,1379,8.027,11841.565,3.265
WCMO,1380,73.517,27058.427,9.926
WCMO,1384,0.155,706.482,2.966
WCMO,1385,0.374,6240.642,3.298
WCMO,1386,0.18,820.478,3.19
WCMO,1387,0.726,1724.143,4.623
WCMO,1388,1.04,4790.636,7.72
WCMO,1389,0.637,1511.056,4.332
WCMO,1390,0.163,6355.443,4.114
WCMO,1391,6.943,1063.795,3.164
WCMO,1392,5.183,793.894,2.726
WCMO,1393,52.886,27957.916,8.76
WCMO,1394,39.116,20846.512,7.494
WCMO,1395,8.779,6885.92,3.548
WCMO,1396,112.965,82640.986,13.431
WCMO,1397,14.696,14969.4,4.603
WCMO,1398,11.887,15482.275,4.132
WCMO,1399,11.389,7726.072,4.26
WCMO,1400,81.445,30228.29,11.405
WCMO,1401,21.996,21310.362,5.919
WCMO,1402,0.195,11476.895,4.363
WCMO,1403,0.017,1289.376,4.08
WCMO,1404,3.543,6121.417,3.687
WCMO,1417,0,0,0
WCMO,1418,0.097,10736.099,3.09
WCMO,1419,0.303,2305.759,0
WCMO,1420,0.196,6489.554,4.394
WCMO,1422,0.095,5720.061,3.062
WCMO,1423,0.667,10112.844,8.141
WCMO,1426,617.521,533649.774,45.324
WCMO,1427,0.9,5959.979,2.955
WCMO,1428,16.197,29620.874,5.028
WCMO,1430,5.096,6568.31,2.826
WCMO,1433,5.289,6265.308,2.885
WCMO,1434,10.546,13247.285,4.071
WCMO,1435,15.24,15740.624,4.906
WCMO,1436,11.258,15011.39,4.205
WCMO,1437,3.763,6158.105,2.437
WCMO,1438,19.748,11085.723,5.593
WCMO,1439,391.593,308190.879,25.052
WCMO,1440,17.315,10334.868,5.237
WCMO,1441,7.152,7201.602,3.347
WCMO,1442,4.227,6011.023,2.575
WCMO,1443,164.038,156415.2,16.19
WCMO,1444,7.439,6293.772,3.119
WCMO,1445,5.151,609.729,2.605
WCMO,1446,12.563,1489.005,4.058
WCMO,1447,15.188,1800.917,4.47
WCMO,1448,8.95,6493.894,4.059
WCMO,1449,11.716,6388.451,3.919
WCMO,1450,9.962,6180.199,3.628
WCMO,1451,15.05,6784.563,4.466
WCMO,1452,9.982,6736.755,3.624
WCMO,1453,37.095,11484.487,7.053
WCMO,1454,141.598,17160.155,13.874
WCMO,1455,76.261,23420.975,10.097
WCMO,1456,84.544,10145.386,10.687
WCMO,1457,12.049,7097.251,3.998
WCMO,1467,2.554,11079.673,2.869
WCMO,1468,2.589,5673.756,2.75
WCMO,1469,11.101,9246.25,5.705
WCMO,1470,3.537,6351.996,3.221
WCMO,1471,5.427,6761.329,3.676
WCMO,1472,14.727,9784.232,6.058
WCMO,1473,85.501,48416.315,15.918
WCMO,1474,2.754,5716.574,2.849
WCMO,1475,6.591,6146.105,2.966
WCMO,1476,6.375,7069.189,3.995
WCMO,1477,10.94,8552.798,5.232
WCMO,1494,3.419,961.943,3.34
WCMO,1495,3.606,6067.289,3.531
WCMO,1496,12.027,14747.073,6.266
WCMO,1497,35.668,15576.047,11.108
WCMO,1498,9.314,7621.978,5.507
WCMO,1499,4.437,6840.924,3.905
WCMO,1500,34.875,20340.285,10.967
WCMO,1501,12.617,8736.519,6.6
WCMO,1595,52.822,17687.639,9.186
WCMO,1596,4.227,6978.51,2.676
WCMO,1597,7.832,13102.02,3.638
WCMO,1598,4.993,6256.794,2.9
WCMO,1599,5.654,6423.279,3.084
WCMO,1600,6.014,6513.887,3.179
WCMO,1601,14.859,9577.368,4.869
WCMO,1602,47.383,39101.692,8.967
WCMO,1603,6.781,8017.435,3.293
WCMO,1618,12.696,13510.451,4.294
WCMO,1619,3.501,6133.74,2.439
WCMO,1620,5.697,6844.946,3.109
WCMO,1621,5.67,6427.308,3.098
WCMO,1622,11.629,8767.68,4.449
WCMO,1623,7.223,8381.761,3.502
WCMO,1624,69.4,32602.735,10.898
WCMO,1632,2.413,763.49,3.055
WCMO,1633,7.2,24111.448,5.285
WCMO,1634,7.163,6979.299,3.24
WCMO,1635,8.832,1353.606,3.582
WCMO,1636,12.76,1956.388,4.305
WCMO,1637,5.836,894.031,2.911
WCMO,1638,4.468,5959.334,2.548
WCMO,1639,4.71,721.42,2.616
WCMO,1640,4.238,5909.798,2.495
WCMO,1641,8.787,14114.592,3.871
WCMO,1642,12.141,8219.814,4.127
WCMO,1643,10.948,8546.852,4.331
WCMO,1644,27.795,21023.855,6.897
WCMO,1645,758.933,738366.306,35.64
WCMO,1669,1.451,6718.151,9.151
WCMO,1670,0.227,1894.048,4.867
WCMO,1671,24.509,10517.127,6.233
WCMO,1672,59.178,9567.638,9.669
WCMO,1673,42.329,6672.637,8.114
WCMO,1674,6.166,6465.126,3.202
WCMO,1675,5.043,789.223,2.798
WCMO,1676,5.97,934.438,3.046
WCMO,1677,6.257,7338.895,3.234
WCMO,1678,3.493,5829.704,2.409
WCMO,1679,19.286,25951.661,5.581
WCMO,1680,5.668,7078.387,3.018
WCMO,1681,13.264,19867.584,4.622
WCMO,1682,4.021,11474.199,2.545
WCMO,1683,23.28,11993.541,6.108
WCMO,1684,31.418,5237.433,7.134
WCMO,1685,5.361,891.596,2.94
WCMO,1686,10.185,8055.942,4.035
WCMO,1687,36.94,6161.039,7.745
WCMO,1688,74.808,47635.093,11.049
WCMO,1689,7.307,1215.447,3.438
WCMO,1690,22.827,10329.651,6.094
WCMO,1691,647.637,726734.394,32.994
WCMO,1692,18.854,15661.419,5.518
WCMO,1693,8.469,6974.836,3.693
WCMO,1722,1.558,23199.11,6.797
WCMO,1731,7.376,7128.955,3.421
WCMO,1732,7.041,1126.902,3.34
WCMO,1733,14.003,9948.593,4.743
WCMO,1734,162.183,161731.99,16.345
WCMO,1735,5.41,865.583,2.931
WCMO,1736,261.711,186406.042,20.759
WCMO,1754,2.231,10580.406,2.549
WCMO,1755,18.671,10588.914,7.963
WCMO,1756,3.091,5804.339,3.005
WCMO,1757,3.025,5787.265,2.978
WCMO,1758,4.169,6085.045,3.495
WCMO,1759,7.998,2082.57,4.864
WCMO,1760,2.976,6137.285,2.97
WCMO,1761,6.648,8353.213,4.417
WCMO,1762,5.812,1513.074,4.157
WCMO,1763,6.309,6642.417,4.332
WCMO,1764,4.592,12235.445,3.681
WCMO,1765,3.868,11882.9,3.383
WCMO,1766,17.892,16218.249,7.271
WCMO,1767,2.487,647.215,2.712
WCMO,1768,6.975,12666.79,4.558
WCMO,1769,6.061,12317.48,4.226
WCMO,1770,2.962,833.378,3.089
WCMO,1771,5.432,869.107,2.972
WCMO,1772,6.747,14188.256,3.328
WCMO,1773,5.543,6955.733,3.004
WCMO,1774,59.816,30212.37,9.953
WCMO,1775,341.915,264914.517,24.459
WCMO,1776,5.971,6310.066,3.09
WCMO,1777,4.386,6237.625,2.65
WCMO,1778,50.405,40334.946,9.032
WCMO,1779,635.002,296212.879,33.692
WCMO,1780,56.779,24791.762,9.538
WCMO,1781,181.912,105615.985,17.365
WCMO,1782,6.25,6764.27,3.147
WCMO,1783,44.633,26176.536,8.523
WCMO,1784,21.236,33154.921,5.858
WCMO,1785,4.835,756.548,2.774
WCMO,1796,7.242,7555.846,3.453
WCMO,1797,3.9,5874.378,2.536
WCMO,1798,21.301,12374.195,5.877
WCMO,1799,50.173,33302.129,10.704
WCMO,1800,10.304,8153.263,4.272
WCMO,1801,4.664,6108.172,2.873
WCMO,1802,65.428,29741.027,10.823
WCMO,1803,4.136,6263.981,2.708
WCMO,1804,4.761,6433.954,3.285
WCMO,1805,11.008,8318.49,5.003
WCMO,1806,7.442,6769.148,3.639
WCMO,1807,5.397,6625.422,3.505
WCMO,1808,42.937,24112.118,8.775
WCMO,1809,6.421,11879.918,3.239
WCMO,1810,16.073,9924.01,5.366
WCMO,1811,51.726,28062.684,9.667
WCMO,1812,33.831,26158.071,7.872
WCMO,1813,12.642,2111.309,4.749
WCMO,1814,230.464,79302.607,20.199
WCMO,1815,4.054,6166.571,2.618
WCMO,1816,8.376,1337.836,3.78
WCMO,1817,12.076,9256.429,4.53
WCMO,1818,10.156,12926.497,4.175
WCMO,1819,14.202,8183.359,4.942
WCMO,1820,15.416,12417.845,5.137
WCMO,1821,12.192,7731.751,4.556
WCMO,1834,4.145,691.343,2.755
WCMO,1835,252.179,227794.551,21.986
WCMO,1836,7.709,12492.322,3.778
WCMO,1837,21.676,4899.351,7.356
WCMO,1838,42.561,33186.721,10.345
WCMO,1839,5.625,11369.665,3.213
WCMO,1840,9.33,12287.126,4.128
WCMO,1841,9.102,13655.106,4.086
WCMO,1842,3.582,5877.299,2.566
WCMO,1843,110.285,65015.491,14.334
WCMO,1844,3.64,10886.004,2.581
WCMO,1845,17.817,9373.894,5.723
WCMO,1846,19.331,11222.864,5.935
WCMO,1847,9.539,12338.557,4.17
WCMO,1848,42.045,18668.721,8.768
WCMO,1849,6.687,1067.654,3.393
WCMO,1850,9.621,1537.103,4.071
WCMO,1851,9.511,1519.46,4.062
WCMO,1852,43.536,7262.609,8.919
WCMO,1853,24.064,3855.352,6.465
WCMO,1854,23.528,3769.235,6.376
WCMO,1855,8.88,7163.278,4.017
WCMO,1856,52.559,27136.533,11.562
WCMO,1857,9.551,2111.587,4.917
WCMO,1858,5.691,6684.585,4.418
WCMO,1859,2.907,823.654,3.073
WCMO,1860,3.084,873.842,3.17
WCMO,1861,318.621,236254.405,32.541
WCMO,1866,5.133,6810.314,4.6
WCMO,1867,27.664,14758.881,10.713
WCMO,1868,52.801,31909.91,13.181
WCMO,1869,2.167,609.507,2.668
WCMO,1870,5.622,6982.729,4.838
WCMO,1871,4.438,6565.064,4.292
WCMO,1872,13.379,9719.207,7.462
WCMO,1873,2.029,5715.427,2.908
WCMO,1874,29.251,20243.826,10.947
WCMO,1875,2.877,11014.558,3.467
WCMO,1876,2.101,5735.399,2.946
WCMO,1877,1.806,632.141,2.722
WCMO,1878,3.722,6312.662,3.945
WCMO,1879,4.315,1510.456,4.216
WCMO,1880,79.048,32701.598,18.112
WCMO,1881,2.135,5747.411,2.961
WCMO,1882,32.592,16414.281,11.58
WCMO,1883,2.419,5715.88,2.898
WCMO,1884,4.867,6440.676,4.104
WCMO,1885,2.715,5950.132,3.346
WCMO,1886,12.283,8637.625,6.526
WCMO,1887,58.287,35420.562,15.577
WCMO,1888,18.254,10865.596,8.316
WCMO,1889,19.324,23024.362,8.179
WCMO,1890,3.632,6880.984,3.906
WCMO,1891,13.72,14839.266,7.582
WCMO,1892,4.265,1504.065,4.231
WCMO,1893,8.548,2853.266,5.837
WCMO,1894,2.486,829.571,3.141
WCMO,1895,2.73,910.807,3.294
WCMO,1896,4.018,6406.513,4.097
WCMO,1897,0.132,1093.087,3.702
WCMO,1898,0.125,1040.17,3.608
WCMO,1915,7.955,1541.518,0
WCMO,1916,8.822,8082.93,3.965
WCMO,1917,0.027,7138.802,5.256
WCMO,1919,0.947,17308.374,9.74
WCMO,1920,0.914,17050.651,9.584
WCMO,1921,0.12,19783.491,11.219
WCMO,1924,0.118,10888.938,3.403
WCMO,1925,0.435,13318.352,6.569
WCMO,1928,1.16,23988.578,10.8
WCMO,1929,0.045,8580.927,6.802
WCMO,1933,0.125,6152.368,3.254
WCMO,1934,0.344,7621.819,5.841
WCMO,1935,0.094,5708.331,2.816
WCMO,1936,0.108,5816.038,3.256
WCMO,1937,1.099,20344.353,9.504
WCMO,1942,0.392,15084.662,6.719
WCMO,1981,4.597,733.675,2.843
WCMO,1982,3.703,6293.559,2.577
WCMO,1983,0.177,6631.73,4.501
WCMO,1985,9.262,1581.255,3.843
WCMO,1986,3.588,11253.563,2.541
WCMO,1987,10.39,13631.012,4.327
WCMO,1988,7.422,14326.268,3.663
WCMO,1989,7.913,7149.259,3.77
WCMO,1990,4.038,11724.796,2.696
WCMO,1991,16.471,15971.356,5.467
WCMO,1992,17.301,26436.763,5.587
WCMO,1993,3.189,6114.194,2.397
WCMO,1994,4.57,6596.525,2.87
WCMO,1995,49.228,55259.684,9.466
WCMO,1996,19.88,14853.778,5.929
WCMO,2009,5.811,11882.105,3.147
WCMO,2010,5.039,11631.799,2.932
WCMO,2011,153.163,165524.466,16.227
WCMO,2012,41.686,23289.612,8.376
WCMO,2013,19.838,16314.176,5.768
WCMO,2014,9.666,19275.012,3.683
WCMO,2015,11.011,12919.783,3.932
WCMO,2016,11.848,8838.887,4.478
WCMO,2017,8.643,1552.454,3.83
WCMO,2018,57.246,67005.581,9.598
WCMO,2019,21.355,17743.586,6.251
WCMO,2020,4.314,22178.842,2.808
WCMO,2021,11.365,10198.069,4.724
WCMO,2022,22.052,21145.316,6.335
WCMO,2053,42.627,21398.741,7.77
WCMO,2054,33.531,27885.74,6.861
WCMO,2055,36.843,12616.297,7.197
WCMO,2056,14.75,8041.335,4.565
WCMO,2057,280.714,283393.761,20.177
WCMO,2058,52.048,38133.248,8.582
WCMO,2072,4.083,11016.247,2.599
WCMO,2073,47.515,17652.761,8.251
WCMO,2074,13.348,7264.207,4.713
WCMO,2075,7.862,11951.722,3.596
WCMO,2076,6.693,6131.188,3.326
WCMO,2077,4.858,11209.343,2.846
WCMO,2078,44.681,20621.08,8.621
WCMO,2079,5.278,5892.003,2.949
WCMO,2080,17.973,14262.469,5.451
WCMO,2081,10.896,12705.818,4.236
WCMO,2082,54.501,22966.114,9.479
WCMO,2083,46.613,51763.015,8.155
WCMO,2122,8.9,12860.142,4.04
WCMO,2123,4.087,5994.888,2.727
WCMO,2124,9.64,7348.86,4.195
WCMO,2125,19.019,14641.247,5.92
WCMO,2135,9.335,1774.063,4.034
WCMO,2158,4.126,11682.78,2.583
WCMO,2159,24.283,13411.185,6.174
WCMO,2160,4.955,6233.49,2.876
WCMO,2161,30.083,29557.686,7.085
WCMO,2162,7.578,11863.791,3.707
WCMO,2163,4.156,6172.557,2.578
WCMO,2164,39.734,28119.373,8.529
WCMO,2165,32.749,5152.867,7.189
WCMO,2166,6.01,11696.3,3.085
WCMO,2167,9.53,7092.304,3.884
WCMO,2168,5.351,6846.72,2.904
WCMO,2169,14.811,11053.864,4.897
WCMO,2170,22.81,10020.948,6.039
WCMO,2171,27.727,11915.977,6.818
WCMO,2172,18.746,3181.225,5.625
WCMO,2173,6.935,11594.427,3.321
WCMO,2174,6.895,6153.188,3.413
WCMO,2175,4.201,11340.792,3.135
WCMO,2176,35.543,26297.907,7.763
WCMO,2177,11.452,8659.442,5.195
WCMO,2178,16.534,7805.32,5.3
WCMO,2179,34.722,21131.385,9.039
WCMO,2180,9.567,12350.495,4.032
WCMO,2181,27.646,18354.269,6.872
WCMO,2182,11.549,12876.681,4.423
WCMO,2183,8.426,23819.962,3.768
WCMO,2184,12.235,8742.248,4.531
WCMO,2185,30.506,5182.251,7.184
WCMO,2186,4.657,5789.344,2.791
WCMO,2194,12.978,7908.312,4.713
WCMO,2195,42.073,6764.291,8.525
WCMO,2196,6.141,11768.104,3.251
WCMO,2197,4.006,639.23,2.621
WCMO,2198,13.989,2236.795,4.902
WCMO,2199,10.493,1676.622,4.256
WCMO,2200,15.084,8381.633,5.108
WCMO,2201,3.386,686.251,0
WCMO,2209,17.276,8503.141,5.658
WCMO,2210,100.086,20327.344,0
WCMO,2211,9.891,2804.638,5.681
WCMO,2212,13.343,2951.158,5.809
WCMO,2213,5.793,6642.004,4.361
WCMO,2214,2.656,11457.866,2.954
WCMO,2215,3.574,6048.125,3.468
WCMO,2216,457.529,271724.085,39.126
WCMO,2228,6.14,11970.913,4.807
WCMO,2229,25.137,13081.817,9.748
WCMO,2230,2.076,5614.323,2.675
WCMO,2231,2.949,5872.777,3.186
WCMO,2232,2.004,5642.995,2.755
WCMO,2233,3.18,941.123,3.325
WCMO,2234,5.749,11701.809,4.46
WCMO,2235,6.026,7500.347,4.582
WCMO,2236,8.124,12710.098,5.632
WCMO,2237,22.973,21275.976,9.783
WCMO,2238,9.413,8295.498,6.254
WCMO,2239,3.245,11459.615,3.521
WCMO,2240,86.238,33902.206,18.617
WCMO,2241,13.735,9411.822,7.292
WCMO,2242,7.489,7499.629,5.5
WCMO,2243,47.465,33316.681,13.882
WCMO,2244,3.115,16802.67,3.469
WCMO,2245,12.653,16204.486,7.175
WCMO,2246,63.01,38480.778,15.705
WCMO,2247,22.101,12104.093,9.288
WCMO,2248,5.917,7900.297,4.91
WCMO,2249,3.181,6020.766,3.513
WCMO,2250,15.37,16442.91,5.202
WCMO,2251,3.657,6252.973,2.541
WCMO,2252,9.826,15618.167,4.144
WCMO,2253,25.143,15544.398,6.642
WCMO,2254,6.524,6737.536,3.402
WCMO,2255,7.214,8022.51,3.562
WCMO,2256,7.823,31263.935,3.739
WCMO,2257,12.45,9267.448,4.688
WCMO,2258,13.534,9639.172,4.871
WCMO,2259,6.418,7689.072,3.356
WCMO,2260,4.571,6566.051,2.835
WCMO,2261,3.399,6164.579,2.459
WCMO,2262,3.329,11902.709,2.439
WCMO,2263,5.35,12622.157,4.663
WCMO,2264,2.628,6170.421,3.209
WCMO,2265,2.191,6073.54,2.995
WCMO,2266,17.022,10415.461,8.179
WCMO,2267,28.874,31583.036,10.645
WCMO,2273,4.4,702.189,2.765
WCMO,2274,5.732,11841.012,3.223
WCMO,2275,6.487,1035.672,3.352
WCMO,2276,27.78,18954.922,7.119
WCMO,2277,3.65,11172.013,2.578
WCMO,2278,4.297,685.689,2.732
WCMO,2279,4.048,645.963,2.665
WCMO,2280,17.15,2744.057,5.495
WCMO,2281,4.849,773.884,2.914
WCMO,2282,5.491,876.542,3.106
WCMO,2283,39.194,6297.983,8.288
WCMO,2284,7.13,12642.805,3.882
WCMO,2285,3.395,649.446,2.68
WCMO,2286,24.071,3567.008,6.264
WCMO,2288,0,0,0
WCMO,2289,0.123,812.143,3.243
WCMO,2291,1.12,4391.691,7.554
WCMO,2292,8.959,1980.573,4.729
WCMO,2293,6.201,12012.802,3.924
WCMO,2294,14.357,3175.742,5.997
WCMO,2295,4.202,1054.311,3.444
WCMO,2296,5.727,1357.746,3.914
WCMO,2297,53.454,23671.597,11.944
WCMO,2298,18.834,14159.866,7.286
WCMO,2299,3.752,6217.424,3.067
WCMO,2300,12.384,17067.595,5.771
WCMO,2301,2.755,5893.718,2.631
WCMO,2302,5.933,1406.608,3.997
WCMO,2303,8.169,1937.1,4.684
WCMO,2304,17.551,4164.68,6.873
WCMO,2305,4.598,11600.773,3.518
WCMO,2315,7.062,1331.144,3.471
WCMO,2320,5.485,6655.63,4.338
WCMO,2321,8.475,13757.883,5.401
WCMO,2322,3.45,11529.377,3.447
WCMO,2323,50.536,20283.439,13.18
WCMO,2324,52.753,9967.262,9.444
WCMO,2359,24.05,22126.848,9.101
WCMO,2360,2.122,5601.119,2.645
WCMO,2361,97.562,92015.53,17.98
WCMO,2362,2.812,937.7,3.313
WCMO,2363,3.767,1256.39,3.834
WCMO,2364,8.304,14068.203,5.697
WCMO,2404,20.926,16884.894,6.186
WCMO,2405,9.898,1737.581,4.281
WCMO,2406,14.398,14731.209,5.171
WCMO,2407,111.365,52268.013,14.448
WCMO,2408,14.702,13620.761,5.221
WCMO,2409,11.57,13799.875,4.64
WCMO,2410,3.219,16370.898,2.762
WCMO,2411,20.721,3644.98,6.175
WCMO,2412,63.632,37328.438,12.339
WCMO,2413,42.236,19669.875,10.016
WCMO,2414,13.836,12668.437,5.268
WCMO,2415,8.817,12009.123,4.583
WCMO,2416,4.565,6215.551,2.851
WCMO,2417,4.604,6226.118,2.864
WCMO,2418,10.074,13452.693,4.239
WCMO,2419,75.1,25068.196,11.584
WCMO,2420,116.103,152977.058,14.449
WCMO,2421,3.837,11607.289,2.602
WCMO,2422,3.267,5662.254,2.474
WCMO,2423,40.073,23903.965,8.3
WCMO,2424,4.195,5790.618,2.682
WCMO,2465,4.371,5900.147,2.48
WCMO,2466,3.497,11197.926,2.508
WCMO,2467,54.678,24571.994,8.82
WCMO,2468,24.251,12721.079,6.384
WCMO,2469,261.461,112949.399,21.059
WCMO,2470,3.288,11277.748,2.353
WCMO,2471,3.392,597.951,2.387
WCMO,2472,25.006,11188.48,6.479
WCMO,2473,14.526,15650.962,4.951
WCMO,2474,5.413,11720.814,3.027
WCMO,2475,4.921,934.931,2.974
WCMO,2476,8.302,7639.962,3.747
WCMO,2477,22.938,16370.907,6.416
WCMO,2478,61.21,51305.929,10.232
WCMO,2479,43.117,18747.274,8.567
WCMO,2480,25.845,4563.524,6.582
WCMO,2508,4.881,824.888,2.831
WCMO,2509,6.198,6047.52,3.196
WCMO,2510,16.809,13985.987,5.281
WCMO,2511,14.568,8003.698,4.562
WCMO,2512,390.733,259257.317,25.776
WCMO,2513,14.025,16449.574,4.893
WCMO,2514,20.402,12828.495,5.413
WCMO,2515,68.569,61842.032,9.925
WCMO,2576,7.313,1239.74,3.519
WCMO,2577,4.476,5748.393,2.75
WCMO,2578,4.57,11122.371,2.781
WCMO,2579,3.227,578.215,2.415
WCMO,2580,51.688,22918.794,9.368
WCMO,2581,9.564,18206.705,4.151
WCMO,2582,77.823,44760.436,11.531
WCMO,2583,44.022,21617.672,8.929
WCMO,2584,16.22,20440.835,5.404
WCMO,2585,4.838,6273.208,2.956
WCMO,2586,87.418,42542.488,12.222
WCMO,2587,3.827,11006.972,2.628
WCMO,2588,62.143,44010.2,10.258
WCMO,2589,3.737,10983.474,2.598
WCMO,2590,29.181,32659.772,7.043
WCMO,2591,3.572,639.989,2.518
WCMO,2592,14.366,19497.039,4.93
WCMO,2593,32.296,5798.802,7.625
WCMO,2594,26.632,21500.005,6.901
WCMO,2595,4.832,807.977,2.872
WCMO,2611,0.39,1517.953,4.415
WCMO,2612,43.434,7458.098,9.809
WCMO,2613,5.118,5855.908,2.961
WCMO,2614,3.418,15778.151,2.831
WCMO,2615,5.625,940.614,3.099
WCMO,2616,30.514,5114.527,7.242
WCMO,2617,10.958,7112.307,4.674
