NCMO ID,River,Zone,HYDSB,SEDSB,SEDSB_R,Watershed,subwatersh,budget_rat,gag_loc_LES,zone_LES,TOPOWAT_LES,HYDSB_LES30SB,L_AtanThta,height_m,arcMapA,SA_AtanTht,Load_pTex,loadTrap,Migration,Retreat,Erate,mean_Slope,aspect,VegComb10,probVeg,Prk,Hal,Pal,FPtrap,autoTEmeas,Ecode,Einterp,EextrapAll,VeMeas,VeAll,VeAll_Veg,Shape_Length,Shape_Area
1569,LES,3,6,69,,Le Sueur,Above Red Jacket,LS BL LG,,3,LES,2,34,3.84,261,131,14,14,0.17,9999,9999,27,NE,1,0.92,0,0,0,0,0,2,9999,0,0,12,12,126.0011,261.00525
1570,LES,3,6,69,,Le Sueur,Above Red Jacket,LS BL LG,,3,LES,2,52,4.36,432,228,45,45,0.17,9999,9999,28,NE,1,0.92,0,0,0,0,0,2,0.17,0,0,39,39,216.0018,432.0087
1571,,0,6,69,,Le Sueur,Above Red Jacket,LS BL LG,,3,LES,2,26,2.73,144,71,7,7,0.16,9999,9999,26,NE,1,0.9,0,0,0,0,0,2,9999,0,0,6,6,96.00090001,144.00315
1572,LES,3,6,75,,Le Sueur,Above Red Jacket,LS BL LG,,3,LES,2,95,4.58,846,436,46,46,0.34,9999,9999,27,NW,0,0.88,0,0,0,0,0,2,9999,0,0,39,39,372.005,846.0177
1573,LES,3,6,75,,Le Sueur,Above Red Jacket,LS BL LG,,3,LES,2,179,16.05,3890,2878,158,158,0.23,0,0.06,36,E,1,0.88,1,1,0,0,0,1,0.1,0,165,165,165,597.3981032,3890.360415
1574,LES,3,6,75,,Le Sueur,Above Red Jacket,LS BL LG,,3,LES,2,77,32.4,3358,2494,299,299,0.21,9999,9999,37,SW,1,0.89,1,0,0,0,0,2,0.1,0,0,256,256,339.9455302,3357.814889
1575,LES,3,6,91,,Le Sueur,Above Red Jacket,LS BL LG,,3,LES,2,267,23.91,8806,6373,391,391,0.2,0.02,0.06,36,S,1,0.88,1,1,0,0,0,1,0.1,0,382,382,382,873.7839387,8805.842054
1576,LES,3,6,91,,Le Sueur,Above Red Jacket,LS BL LG,,3,LES,2,38,3.47,216,132,14,14,0.33,9999,9999,31,W,1,0.89,0,0,0,0,0,2,9999,0,0,12,12,126.0021,216.00405
1577,LES,3,6,91,,Le Sueur,Above Red Jacket,LS BL LG,,0,,2,277,51.63,21197,14293,2132,2132,0.25,0.13,0.13,34,SE,1,0.85,1,0,0,0,0,1,0.1,0,1822,1822,1822,1404.520948,21197.23354
1578,LES,3,6,91,,Le Sueur,Above Red Jacket,LS BL LG,,3,LES,2,75,3.93,576,296,32,32,0.11,0.13,0.09,27,NE,1,0.77,0,0,0,0,0,1,0.09,0,27,27,27,306.0031,576.01125
1579,LES,3,6,91,,Le Sueur,Above Red Jacket,LS BL LG,,3,LES,2,105,24.57,4378,2587,279,279,0.04,0.19,0.11,31,SW,1,0.78,1,1,0,0,0,1,0.09,0,272,272,272,487.2212816,4378.42131
1580,LES,3,6,91,,Le Sueur,Above Red Jacket,LS BL LG,,3,LES,2,227,24.75,8687,5617,542,542,0.28,9999,9999,33,E,1,0.76,1,1,0,0,0,2,0.09,0,0,527,527,819.2492869,8687.178079
1581,LES,3,6,91,,Le Sueur,Above Red Jacket,LS BL LG,,3,LES,2,27,3.57,216,95,10,10,0.13,9999,9999,24,NE,1,0.74,0,0,0,0,0,2,0.09,0,0,9,9,90.00080001,216.0039
1582,LES,3,6,91,,Le Sueur,Above Red Jacket,LS BL LG,,3,LES,2,72,35.31,4023,2542,275,275,0.16,9999,9999,32,SW,1,0.73,0,0,0,0,0,2,0.09,0,0,235,235,361.7333475,4023.48937
1583,LES,3,6,91,,Le Sueur,Above Red Jacket,LS BL LG,,3,LES,2,54,23.18,2407,1257,136,136,0.31,9999,9999,28,SW,1,0.73,0,0,0,0,0,2,0.09,0,0,116,116,354.9419345,2406.600571
1584,,0,6,91,,Le Sueur,Above Red Jacket,LS BL LG,,3,LES,2,209,16.66,5422,3479,364,364,0.34,9999,9999,33,E,1,0.73,0,1,0,0,0,2,0.11,0,0,379,379,843.5227019,5421.8118
1585,LES,3,6,111,,Le Sueur,Above Red Jacket,LS BL LG,,3,LES,3,30,2.67,180,81,9,9,0.86,9999,9999,24,N,1,0.73,0,0,0,0,0,2,9999,0,0,7,7,96.00020002,180.0033
1586,LES,3,6,111,,Le Sueur,Above Red Jacket,LS BL LG,,3,LES,3,113,11.21,2045,1272,128,128,0.13,0.17,0.12,32,SE,0,0.76,0,1,0,0,0,1,0.11,0,149,149,149,429.084942,2044.590861
1587,LES,3,6,111,,Le Sueur,Above Red Jacket,LS BL LG,,3,LES,3,29,3.15,180,91,1,1,0.38,0,0.1,27,E,0,0.76,0,1,0,0,0,1,9999,0,9,9,9,102.0012,180.0033
1588,LES,3,6,111,,Le Sueur,Above Red Jacket,LS BL LG,,3,LES,3,38,2.9,243,111,7,7,0.37,0,0.09,25,NE,0,0.76,0,1,0,0,0,1,0.11,0,10,10,10,132.0017,243.00465
1589,LES,3,6,111,,Le Sueur,Above Red Jacket,LS BL LG,,3,LES,3,19,4.28,207,82,3,3,0.37,9999,9999,22,NE,1,0.76,0,1,0,0,0,2,0.11,0,0,9,9,90.00140001,207.0039
1590,LES,3,6,111,,Le Sueur,Above Red Jacket,LS BL LG,,3,LES,3,16,3.27,117,52,1,1,0.33,9999,9999,24,NE,0,0.76,0,1,0,0,0,2,9999,0,0,5,5,60.00060001,117.0021
1591,LES,3,6,111,,Le Sueur,Above Red Jacket,LS BL LG,,3,LES,3,32,14.57,830,465,47,47,0.41,9999,9999,29,SE,1,0.76,0,1,0,0,0,2,0.11,0,0,51,51,157.5008499,830.0117166
1592,LES,3,6,111,,Le Sueur,Above Red Jacket,LS BL LG,,3,LES,3,334,28.35,15351,9475,1103,1103,0.32,9999,9999,32,E,1,0.75,0,1,0,0,0,2,0.11,0,0,1054,1054,1529.439082,15351.19489
1593,MAP,3,6,166,,Le Sueur,Maple Below Gauge,Map BL LG,,3,MAP,8,41,8.48,444,348,9,9,0.14,0,0.04,38,S,0,0.71,1,1,0,0,0,1,0.12,0,12,12,12,109.8248217,444.2883275
1594,LES,3,6,111,,Le Sueur,Above Red Jacket,LS BL LG,,3,LES,3,51,3.62,405,183,19,19,0.04,9999,9999,24,NW,1,0.73,0,0,0,0,0,2,9999,0,0,16,16,192.0014,405.0078
1595,LES,3,6,111,,Le Sueur,Above Red Jacket,LS BL LG,,3,LES,3,96,10.01,1674,962,130,130,0.18,0.24,0.17,30,SW,1,0.7,0,1,0,0,0,1,0.12,0,159,159,159,312.0022,1674.03
1596,MAP,3,6,166,,Le Sueur,Maple Below Gauge,Map BL LG,,3,MAP,8,161,16.36,4375,2637,301,301,0.19,9999,9999,31,NW,0,0.69,1,1,0,0,0,2,0.12,0,0,314,314,595.1132102,4374.775684
1597,LES,3,6,111,,Le Sueur,Above Red Jacket,LS BL LG,,3,LES,3,88,11.3,1701,993,261,261,0.58,0.32,0.31,30,W,1,0.69,0,1,0,0,0,1,9999,0,303,303,303,396.0019,1701.03075
1598,MAP,3,6,166,,Le Sueur,Maple Below Gauge,Map BL LG,,3,MAP,8,13,3.58,131,45,0,0,0.14,0,0.04,19,SE,0,0.68,0,1,0,0,0,1,9999,0,2,2,2,49.01058355,131.3543456
1599,MAP,3,6,166,,Le Sueur,Maple Below Gauge,Map BL LG,,3,MAP,8,24,3.15,209,75,0,0,0.14,0,0.04,20,SE,0,0.68,0,1,0,0,0,1,9999,0,3,3,3,71.94044195,209.2209556
1600,LES,3,6,111,,Le Sueur,Above Red Jacket,LS BL LG,,3,LES,3,19,3.59,117,69,25,25,0.58,0.32,0.31,30,NW,1,0.68,0,0,0,0,0,1,9999,0,21,21,21,60.00040001,117.0024
1601,LES,3,6,111,,Le Sueur,Above Red Jacket,LS BL LG,,3,LES,3,321,60.55,27363,19442,1877,1877,0.05,0.14,0.08,35,SE,1,0.66,0,0,0,0,0,1,0.12,0,1604,1604,1604,813.8574128,27362.74244
1602,LES,3,6,111,,Le Sueur,Above Red Jacket,LS BL LG,,3,LES,3,426,63.86,39157,27208,2626,2626,0.05,0.14,0.08,35,SW,0,0.62,0,0,0,0,0,1,0.12,0,2245,2245,2245,1173.211308,39156.80274
1603,LES,3,6,111,,Le Sueur,Above Red Jacket,LS BL LG,,3,LES,3,21,3.49,126,73,11,11,0.44,0.03,0.13,30,E,0,0.64,0,0,0,0,0,1,9999,0,9,9,9,78.00090001,126.00255
1604,,0,6,143,,Le Sueur,Le Sueur Below Gauge,LS BL LG,,0,,7,252,32.54,15673,8184,391,391,0.16,0.01,0.05,28,SE,1,0.55,0,1,0,0,0,1,0.12,0,368,368,368,2061.683834,15672.78122
1605,LES,3,6,143,,Le Sueur,Le Sueur Below Gauge,LS BL LG,,3,LES,7,76,10.78,1197,816,192,192,0.49,0.31,0.28,34,NE,1,0.54,0,1,0,0,0,1,0.12,0,226,226,226,275.8197832,1197.381838
1606,LES,3,6,143,,Le Sueur,Le Sueur Below Gauge,LS BL LG,,3,LES,7,112,37.87,6778,4249,576,576,0.15,9999,9999,32,SE,1,0.52,0,0,0,0,0,2,0.12,0,0,493,493,490.4092651,6778.132969
1607,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,182,15.44,4901,2816,235,202,0.11,9999,9999,30,NE,1,0.91,0,0,0,1,1,3,0.07,0,0,200,200,626.3645214,4901.361534
1608,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,92,13.35,2779,1229,102,86,0.01,9999,9999,24,NE,1,0.91,0,0,0,1,1,3,0.07,0,0,87,87,346.52848,2778.588826
1609,COB,3,34,368,,Le Sueur,Little Cobb,Cobb Little Cobb,,3,COB,15,58,4.02,477,234,19,10,0,9999,9999,26,SE,1,1,0,0,0,1,0,3,9999,0,0,16,16,240.0057,477.0250498
1610,COB,3,34,368,,Le Sueur,Little Cobb,Cobb Little Cobb,,3,COB,15,20,3.04,135,62,5,2,0,9999,9999,25,SE,1,1,0,0,0,1,0,3,9999,0,0,4,4,72.00140002,135.0068999
1611,COB,3,34,368,,Le Sueur,Little Cobb,Cobb Little Cobb,,3,COB,15,191,8.32,3117,1593,130,99,0,9999,9999,27,SE,1,1,0,0,0,1,0,3,9999,0,0,112,112,679.0575607,3116.584091
1612,COB,3,34,368,,Le Sueur,Little Cobb,Cobb Little Cobb,,3,COB,15,45,3.45,342,156,13,5,0,9999,9999,25,SE,1,1,0,0,0,1,0,3,9999,0,0,11,11,156.0031,342.0181498
1613,COB,3,34,368,,Le Sueur,Little Cobb,Cobb Little Cobb,,3,COB,15,61,5.98,756,367,30,20,0,9999,9999,26,S,1,1,0,0,0,1,0,3,9999,0,0,26,26,227.9992001,756.0018
1614,COB,3,34,368,,Le Sueur,Little Cobb,Cobb Little Cobb,,3,COB,15,58,6.6,738,385,32,22,0,9999,9999,28,SE,1,1,0,0,0,1,0,3,9999,0,0,27,27,251.9993001,738.00135
1615,COB,3,34,368,,Le Sueur,Little Cobb,Cobb Little Cobb,,3,COB,15,130,8.06,1835,1050,86,65,0,9999,9999,30,NE,1,1,0,0,0,1,0,3,9999,0,0,74,74,497.8943502,1834.553313
1616,COB,3,33,389,,Le Sueur,Little Cobb,Cobb Little Cobb,,3,COB,15,36,2.89,207,104,9,3,0,9999,9999,27,NW,1,1,0,0,0,1,0,3,9999,0,0,7,7,120.0046,207.0116999
1617,COB,3,34,368,,Le Sueur,Little Cobb,Cobb Little Cobb,,3,COB,15,69,8.53,900,591,48,37,0,9999,9999,33,E,1,1,0,0,0,1,0,3,9999,0,0,41,41,264.0048001,900.0485996
1618,COB,3,33,389,,Le Sueur,Little Cobb,Cobb Little Cobb,,3,COB,15,18,4.74,135,85,7,4,0,9999,9999,32,SE,1,1,0,0,0,1,0,3,9999,0,0,6,6,66.00220001,135.0078
1619,COB,3,33,389,,Le Sueur,Little Cobb,Cobb Little Cobb,,3,COB,15,52,2.53,252,132,11,2,0,9999,9999,28,S,1,1,0,0,0,1,0,3,9999,0,0,9,9,143.9996,252
1620,COB,3,33,389,,Le Sueur,Little Cobb,Cobb Little Cobb,,3,COB,15,189,6.6,2493,1247,102,71,0,9999,9999,27,E,1,1,0,0,0,1,0,3,9999,0,0,87,87,702.0034001,2493.0066
1621,,0,34,368,,Le Sueur,Little Cobb,Cobb Little Cobb,,3,COB,15,147,5.21,1689,765,63,39,0,9999,9999,24,SW,1,1,0,0,0,1,0,3,9999,0,0,54,54,529.6683113,1688.619538
1622,COB,3,34,368,,Le Sueur,Little Cobb,Cobb Little Cobb,,3,COB,15,84,9.71,1427,813,67,53,0,9999,9999,30,NE,1,1,0,0,0,1,0,3,9999,0,0,57,57,300.7745902,1426.749349
1623,COB,3,34,368,,Le Sueur,Little Cobb,Cobb Little Cobb,,3,COB,15,106,8.74,1512,930,76,59,0,9999,9999,32,NW,1,1,0,0,0,1,0,3,9999,0,0,65,65,414.0124001,1512.077999
1624,COB,3,34,368,,Le Sueur,Little Cobb,Cobb Little Cobb,,3,COB,15,20,4.75,153,94,8,4,0,9999,9999,32,SW,1,1,0,0,0,1,0,3,9999,0,0,7,7,66.00240001,153.0080999
1625,COB,3,34,368,,Le Sueur,Little Cobb,Cobb Little Cobb,,3,COB,15,40,4.58,306,181,15,8,0,9999,9999,31,SW,1,1,0,0,0,1,0,3,9999,0,0,13,13,126.0048,306.0158998
1626,COB,3,34,368,,Le Sueur,Little Cobb,Cobb Little Cobb,,3,COB,15,97,4.25,837,411,34,18,0,9999,9999,26,SW,1,1,0,0,0,1,0,3,9999,0,0,29,29,330.0072,837.0302997
1627,COB,3,34,368,,Le Sueur,Little Cobb,Cobb Little Cobb,,3,COB,15,58,6.62,591,384,31,22,0,9999,9999,33,S,1,1,0,0,0,1,0,3,9999,0,0,27,27,207.7562757,591.121848
1628,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,44,11.03,943,482,40,33,0.01,9999,9999,27,NE,1,0.9,0,0,0,1,1,3,0.07,0,0,34,34,184.9037501,942.9472579
1629,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,19,12.51,412,237,19,16,0,9999,9999,30,NE,1,0.87,0,0,0,1,1,3,9999,0,0,17,17,102.9112537,411.5614957
1630,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,18,3.25,134,60,5,2,0,9999,9999,24,SW,1,0.86,0,0,0,1,1,3,9999,0,0,4,4,73.63446577,134.171973
1631,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,14,4.32,148,61,5,3,0,9999,9999,22,NE,1,0.86,0,0,0,1,1,3,9999,0,0,4,4,68.08548118,147.772854
1632,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,34,3.71,247,125,10,5,0,9999,9999,27,S,1,0.86,0,0,0,1,1,3,9999,0,0,9,9,99.3385029,247.18401
1633,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,30,2.85,167,85,7,2,0,9999,9999,27,S,1,0.86,0,0,0,1,1,3,9999,0,0,6,6,107.3603447,166.7798676
1634,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,134,17.48,3488,2334,48,42,0,9999,9999,34,SW,1,0.86,0,0,0,1,1,3,0.02,0,0,41,41,513.1614236,3487.550581
1635,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,48,3.9,440,189,15,7,0,9999,9999,23,NW,1,0.86,0,0,0,1,1,3,9999,0,0,13,13,162.6446131,439.8338796
1636,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,23,3.72,191,84,7,3,0,9999,9999,24,NW,0,0.86,0,0,0,1,1,3,9999,0,0,6,6,76.79944834,191.3940385
1637,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,39,2.77,238,109,9,2,0,9999,9999,25,SE,0,0.86,0,0,0,1,1,3,9999,0,0,8,8,111.3565438,238.2466281
1638,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,57,4.05,521,230,19,9,0,9999,9999,24,SE,0,0.86,0,0,0,1,1,3,9999,0,0,16,16,185.6073749,521.2178467
1639,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,19,2.33,104,44,4,1,0,9999,9999,23,W,1,0.86,0,0,0,1,1,3,9999,0,0,3,3,60.96096625,104.1348617
1640,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,103,17.64,2736,1817,37,33,0,9999,9999,34,NE,1,0.86,0,0,0,1,1,3,0.02,0,0,32,32,336.6472862,2735.595636
1641,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,26,3.99,207,103,8,4,0,9999,9999,26,SW,1,0.86,0,0,0,1,1,3,9999,0,0,7,7,80.94708867,207.2640854
1642,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,308,18.5,8553,5702,117,103,0,9999,9999,34,S,1,0.86,0,0,0,1,1,3,0.02,0,0,100,100,775.2568427,8552.68804
1643,COB,2,37,545,,Le Sueur,Little Cobb,Cobb Little Cobb,,2,COB,20,72,7.34,1164,530,43,32,0,9999,9999,24,SE,0,0.63,0,0,0,1,0,3,9999,0,0,37,37,234.0753458,1164.094121
1644,LES,3,6,92,,Le Sueur,Lower LeSueur,LS btwn gauges,,3,LES,4,38,14.32,908,537,34,29,0.15,9999,9999,31,S,1,0.27,0,1,0,1,0,2,0.07,0,0,36,36,221.4282018,908.4021624
1645,LES,3,7,146,,Le Sueur,Upper Le Sueur,LS AB UG,,3,LES,10,191,17.6,5032,3355,244,214,0.1,0.1,0.08,34,S,0,0.57,0,0,1,1,1,1,0.07,0,252,252,252,655.8769301,5031.504572
1646,LES,3,7,146,,Le Sueur,Upper Le Sueur,LS AB UG,,3,LES,10,108,16.96,3064,1825,124,108,0.14,9999,9999,31,S,0,0.6,0,0,1,1,1,2,0.07,0,0,128,128,384.7710465,3064.42725
1647,LES,3,7,169,,Le Sueur,Upper Le Sueur,LS AB UG,,3,LES,10,134,10.18,1872,1360,89,71,0.02,9999,9999,36,NE,1,0.82,0,0,1,1,1,2,0.08,0,0,108,108,486.0013001,1872.00105
1648,LES,3,7,169,,Le Sueur,Upper Le Sueur,LS AB UG,,3,LES,10,31,8.2,405,258,13,10,0.03,9999,9999,32,S,1,0.82,0,0,1,1,1,2,9999,0,0,18,18,137.9997,405.00075
1649,LES,3,7,169,,Le Sueur,Upper Le Sueur,LS AB UG,,3,LES,10,49,9.54,795,466,30,23,0.04,9999,9999,30,W,1,0.82,0,0,1,1,1,2,0.08,0,0,37,37,191.8452095,794.5320362
1650,LES,3,7,169,,Le Sueur,Upper Le Sueur,LS AB UG,,3,LES,10,141,12.78,3306,1808,132,111,0.16,9999,9999,29,NE,1,0.83,0,0,1,1,1,2,0.08,0,0,148,148,485.8784243,3306.040758
1651,LES,3,7,169,,Le Sueur,Upper Le Sueur,LS AB UG,,3,LES,10,43,11.1,847,475,40,33,0.35,9999,9999,29,S,1,0.86,0,0,0,1,1,2,0.07,0,0,35,35,183.8143247,846.9441728
1652,LES,3,7,200,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,270,13.18,5094,3553,231,194,0.01,9999,9999,35,NE,1,0.92,0,0,1,1,1,2,0.07,0,0,256,256,1031.998,5093.9991
1653,LES,3,7,200,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,49,13.94,1182,687,57,49,0.19,9999,9999,30,S,1,0.99,0,0,0,1,1,2,0.07,0,0,49,49,206.8652537,1181.574132
1654,LES,3,7,200,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,147,16.19,3548,2374,198,172,0.19,9999,9999,34,SW,1,1,0,0,0,1,1,2,0.07,0,0,169,169,543.6086018,3547.990295
1655,LES,3,7,200,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,0,0,0,0,0,0,0.19,9999,9999,0,,1,1,0,0,0,1,1,2,9999,0,0,0,0,3.191813567,0.303371056
1656,LES,3,7,200,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,36,14.79,814,530,35,30,0.28,9999,9999,33,SE,1,1,0,0,1,1,1,2,0.07,0,0,38,38,197.4440382,814.2193549
1657,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,190,15.56,4668,2961,199,172,0.11,9999,9999,32,E,1,1,0,0,1,1,1,2,0.07,0,0,211,211,664.7055741,4667.763007
1658,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,90,13.17,1784,1189,216,181,0.1,0.26,0.16,34,S,1,1,0,0,0,1,1,1,0.07,0,184,184,184,337.6089126,1784.311273
1659,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,138,15.2,2822,2096,135,116,0.2,0.01,0.06,37,S,1,0.97,0,0,0,1,1,1,0.07,0,115,115,115,471.7523346,2821.684018
1660,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,115,9.6,1846,1104,63,50,0.02,9999,9999,31,S,1,0.97,0,0,1,1,1,2,0.07,0,0,79,79,437.5308965,1846.024039
1661,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,79,13.66,2029,1073,17,15,0.03,0.02,0.02,28,SW,1,0.94,0,0,1,1,1,1,0.07,0,19,19,19,462.9045612,2028.950378
1662,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,79,12.91,1641,1021,84,70,0,9999,9999,32,NW,1,0.87,0,0,0,1,1,3,9999,0,0,71,71,277.7126588,1641.114552
1663,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,69,3.97,569,273,22,11,0,9999,9999,26,NE,0,0.87,0,0,0,1,1,3,9999,0,0,19,19,205.7292515,569.3303747
1664,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,28,2.87,168,80,2,0,0,9999,9999,25,W,1,0.87,0,0,0,1,1,3,0.02,0,0,1,1,93.70420636,167.5434413
1665,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,29,2.63,179,75,6,1,0,9999,9999,23,W,1,0.87,0,0,0,1,1,3,9999,0,0,5,5,98.17965787,178.7403
1666,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,63,9.99,970,625,13,10,0,9999,9999,33,E,1,0.87,0,0,0,1,1,3,0.02,0,0,11,11,190.9663641,969.8893161
1667,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,176,14.29,4387,2510,51,44,0,9999,9999,30,E,1,0.87,0,0,0,1,1,3,0.02,0,0,44,44,604.6604505,4387.287377
1668,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,25,3.44,175,86,2,1,0,9999,9999,26,E,1,0.87,0,0,0,1,1,3,0.02,0,0,2,2,78.66595211,175.0069094
1669,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,32,3.48,215,110,9,4,0,9999,9999,27,NE,1,0.87,0,0,0,1,1,3,9999,0,0,8,8,115.991702,215.0489294
1670,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,17,2.99,123,52,4,1,0,9999,9999,23,E,1,0.87,0,0,0,1,1,3,9999,0,0,4,4,70.76920135,123.0171722
1671,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,42,10.71,678,447,9,7,0,9999,9999,33,SE,1,0.87,0,0,0,1,1,3,0.02,0,0,8,8,151.3694831,678.0780474
1672,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,17,3.2,124,53,4,2,0,9999,9999,23,SE,0,0.87,0,0,0,1,1,3,9999,0,0,4,4,65.40614985,123.5614292
1673,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,15,3.02,105,44,4,1,0,9999,9999,23,SW,1,0.87,0,0,0,1,1,3,9999,0,0,3,3,57.05753455,104.7558799
1674,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,77,9.71,1053,751,62,48,0,9999,9999,35,E,1,0.87,0,0,0,1,1,3,9999,0,0,53,53,244.044898,1053.419669
1675,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,19,2.32,105,44,4,0,0,9999,9999,23,NE,0,0.87,0,0,0,1,1,3,9999,0,0,3,3,57.36747793,105.3158838
1676,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,28,3.39,235,96,8,3,0,9999,9999,22,SE,0,0.87,0,0,0,1,1,3,9999,0,0,7,7,102.1619169,234.601887
1677,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,67,5.29,744,356,29,18,0,9999,9999,26,,1,0.87,0,0,0,1,1,3,9999,0,0,25,25,219.9628833,744.097463
1678,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,31,8.56,552,263,22,16,0,9999,9999,25,NE,1,0.87,0,0,0,1,1,3,9999,0,0,18,18,201.1604526,551.7881308
1679,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,52,10.41,849,545,45,36,0,9999,9999,33,E,1,0.86,0,0,0,1,1,3,9999,0,0,38,38,162.9493873,848.6914124
1680,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,24,4.37,204,104,9,5,0,9999,9999,27,NE,1,0.87,0,0,0,1,1,3,9999,0,0,7,7,83.90172842,203.7738084
1681,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,18,3.54,146,64,5,2,0,9999,9999,24,E,0,0.86,0,0,0,1,1,3,9999,0,0,4,4,83.07762785,146.4865067
1682,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,34,7.78,383,261,21,16,0,9999,9999,34,NW,1,0.87,0,0,0,1,1,3,9999,0,0,18,18,106.0718572,382.8674902
1683,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,51,5.63,451,285,23,15,0,9999,9999,32,SW,1,0.87,0,0,0,1,1,3,9999,0,0,20,20,154.8804771,451.0960439
1684,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,41,8.24,579,338,28,21,0,9999,9999,30,S,1,0.87,0,0,0,1,1,3,9999,0,0,24,24,150.8871037,578.9338384
1685,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,23,3.31,190,75,6,2,0,9999,9999,21,SE,1,0.87,0,0,0,1,1,3,9999,0,0,5,5,85.26186364,189.7704951
1686,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,44,13.12,844,573,47,39,0,9999,9999,34,S,1,0.87,0,0,0,1,1,3,9999,0,0,40,40,170.1761102,843.6436407
1687,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,30,2.83,185,84,7,2,0,9999,9999,24,E,1,0.87,0,0,0,1,1,3,9999,0,0,6,6,109.3360884,185.2823273
1688,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,135,9.82,2366,1321,108,85,0,9999,9999,29,NE,1,0.87,0,0,0,1,1,3,9999,0,0,92,92,588.7047927,2366.315568
