Site_ID,SedRed,Cost,NEAR_FID,NEAR_DIST,area_m2,Sedrank,NEARrank,bcr
14031,7.9860000000000015,7487.65,500,205.8656332,6593.9853520000015,3.0,1.0,0.0010665562626458237
15336,52.767,18702.38,500,852.1457139,48146.76172,2.0,5.0,0.002821405617894621
14034,80.058,26134.455,500,584.6084245,74261.22656,1.0,3.0,0.003063312397369679
17552,5.952000000000001,10955.893999999998,502,203.7455721,4980.386719,11.0,3.0,0.0005432692211151369
18116,9.048,1577.069,502,980.1466888,8216.823242,10.0,10.0,0.005737225194332017
17560,10.086,1786.715,502,622.6176199,9309.116211,9.0,7.0,0.005644996543936779
18115,11.628,2094.748,502,678.8740677000002,10914.0293,8.0,9.0,0.005551025708104268
17553,12.725,12314.688,502,363.5488732,12059.95313,7.0,5.0,0.0010333189115306859
19261,12.885,2346.84,502,660.2030047999998,12227.47461,6.0,8.0,0.005490361507388658
17555,12.957,18501.382,502,383.2557811,12302.98535,5.0,6.0,0.0007003260621287642
18118,16.183,9712.995,502,1205.047649,15675.607419999998,4.0,11.0,0.0016661184320593183
17559,20.35,3845.753,502,352.0776607,20037.08984,3.0,4.0,0.005291551485495818
17565,45.072,28794.863,502,162.4185612,45882.25391,2.0,2.0,0.0015652791958065575
17561,122.49,65633.29,502,0.0,123681.6172,1.0,1.0,0.0018662785303007058
15464,5.755,6225.491999999998,504,139.9663879,4076.035889,3.0,2.0,0.0009244249289855326
16441,17.77,12669.136,504,85.57438829,14802.12988,2.0,1.0,0.0014026212995108742
15463,43.687,24669.409,504,220.4386311,37963.74609,1.0,3.0,0.0017708977138447054
15803,457.924,181425.673,506,1155.115356,441142.625,1.0,1.0,0.0025240308740648847
18175,111.515,24652.063,507,135.58019040000002,102390.9063,3.0,3.0,0.004523556507218078
17190,218.518,48592.724,507,119.3421198,201075.2813,2.0,2.0,0.004496928387879634
18178,378.109,109752.923,507,0.0,350507.0,1.0,1.0,0.0034450927562084156
