Site_ID,SedRed,Cost,NEAR_FID,NEAR_DIST,area_m2,Cluster_size,Sedrank,bcr,Top10,Top20,Top30,Top40,Top50,Top60,Top70,Top80,Top90,Top100,Top110,Top120,Top130,Top140,Top150,Top160,Top170,Top180,Top190,Top200,Top210,Top220,Top230,Top240,Top250,Top260,Top270,Top280,Top290,Top300,Top310,Top320,Top330,Top340,Top350,Top360,Top370,Top380,Top390,Top400,Top410,Top420,Top430,Top440,Top450,Top460
14716,14.606,7404.491,7300,431.5830006,12527.84473,3,2.0,0.001972586636947766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15431,101.003,37710.428,7300,896.5113867,92165.96875,3,1.0,0.002678383814683832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
17207,4.511,10588.881,7561,947.9104841,3068.178955,5,5.0,0.00042601290920164266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17206,5.533,5778.021,7561,95.12992388,4053.632324,5,4.0,0.0009575943043474574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
17205,6.171,5892.29,7561,209.502774,4648.9995119999985,5,3.0,0.0010473007947673994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
17203,10.863,12542.21,7561,600.9424442000002,8932.694336,5,2.0,0.0008661153018487173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
17204,15.343,7508.510999999998,7561,783.4369915,13069.81055,5,1.0,0.0020434144665966397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15172,10.591,6696.1309999999985,7562,125.9433115,8837.15918,1,1.0,0.0015816596180690016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15506,6.9270000000000005,10991.652,7606,2374.120988,5166.69043,1,1.0,0.0006302055414418142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15969,4.609,5583.3809999999985,7828,483.2979835,3039.526123,9,9.0,0.0008254854898850718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
16433,4.673,5594.257,7828,794.8421178,3096.190186,9,8.0,0.0008353209371682424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
16452,5.252999999999999,5693.309,7828,1046.968078,3612.267822,9,7.0,0.0009226620230871008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15962,5.729,5810.72,7828,593.4941853999999,4224.00293,9,6.0,0.0009859363383539386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
15968,9.974,6568.406,7828,511.4299831,8171.688477,9,5.0,0.0015184810439549563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16434,18.662,7980.743,7828,966.699041,15530.22559,9,4.0,0.002338378769996728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15971,47.79,23037.144,7828,139.8262614,43362.05078,9,3.0,0.0020744758985749272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15970,94.998,43776.4,7828,576.3688289,82505.39844,9,2.0,0.0021700733728675717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16435,136.918,27827.014,7828,432.85930470000005,118932.9922,9,1.0,0.0049203267012407435,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13872,6.359,5877.879,8033,289.3473701000001,4573.915039,1,1.0,0.0010818528248029604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
11597,9.215,6362.775,8051,463.4729192,7100.311035,1,1.0,0.0014482674619171669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
17193,11.195,1791.6470000000006,8192,157.1030112,9334.814453,1,1.0,0.0062484406805581654,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12504,6.004,6344.667,8238,287.3260046000001,4472.414063,3,3.0,0.0009463065595089543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
13070,6.183,6394.641,8238,242.8093946,4638.629883,3,2.0,0.0009669033805025176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
13071,22.272,10887.116000000002,8238,199.4500819,19580.77734,3,1.0,0.0020457208318529893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10920,6.025,5806.438,8254,534.9635135,4201.692383,6,6.0,0.0010376413215813208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
10919,7.334,1076.45,8254,692.1655853999997,5608.504395,6,5.0,0.006813135770356264,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10915,10.647,11656.715,8254,446.2269252,8631.792969,6,4.0,0.0009133791123828626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
10625,27.449,9600.69,8254,923.5777013,23970.44922,6,3.0,0.002859065338012164,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10921,33.574,10404.03,8254,470.1146002,28156.003910000003,6,2.0,0.0032270187609993433,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10918,45.497,12396.938999999995,8254,132.6410683,38539.42969,6,1.0,0.003670018865140824,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15502,5.487,5775.038000000001,8277,159.2327528,4038.093018,2,2.0,0.0009501236182342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15494,5.653,11193.58,8277,113.6939543,4193.942383,2,1.0,0.0005050216284691759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10102,15.061,12114.846,8317,0.0,11018.74023,3,3.0,0.0012431854272022935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10101,48.28,20084.623,8317,401.4363377,37485.33594,3,2.0,0.0024038290387626395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10111,112.499,21894.098,8317,0.0,88021.39844,3,1.0,0.005138325406235051,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14839,4.901,5615.763000000001,8338,859.555138,3208.238281,2,2.0,0.0008727220148001258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
15235,10.880999999999998,6674.917,8338,1918.875646,8726.626953,2,1.0,0.0016301326293645295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
17587,4.674,11314.185,8516,1145.142436,3210.150391,15,15.0,0.0004131097379086518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17578,5.134,11487.295,8516,561.0463815,3633.006104,15,14.0,0.000446928541488662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17592,6.093,6357.689,8516,1602.366707,4515.727051,15,13.0,0.000958367104776594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
17588,6.706,12079.933,8516,1594.155283,5080.638672,15,12.0,0.0005551355293112966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
17571,7.701,12454.897,8516,188.1791669,5996.5625,15,11.0,0.0006183110145350862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17577,9.607,13173.381,8516,471.1510618,7751.59668,15,10.0,0.0007292736769702478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
17584,10.468,7568.880999999998,8516,1264.834343,8544.198242,15,9.0,0.0013830313886557346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
17594,10.783,13616.521,8516,945.9649794,8834.053711,15,8.0,0.0007919056563714035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
17585,11.106,7745.503000000002,8516,1674.571425,9131.651367,15,7.0,0.0014338642693702392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18439,11.183,9767.799,8516,1017.454832,9202.286133,15,6.0,0.0011448843285984894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
17582,13.127,16890.535,8516,824.7744872000003,10992.55469,15,5.0,0.0007771808293816628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
17591,14.554,8700.225,8516,1427.074501,12307.09473,15,4.0,0.0016728303003657949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
17589,16.383,9206.628,8516,1379.600562,13991.41016,15,3.0,0.0017794788710915656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
17576,29.234,23382.275,8516,381.7572696,25829.00781,15,2.0,0.0012502632870411456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18128,36.887,14885.809,8516,1181.061582,32880.58594,15,1.0,0.002477997668786426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14755,6.699,5917.221,8779,464.831925,4778.893555,8,8.0,0.0011321192836975331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14081,7.727,1088.237,8779,1006.587285,5669.917969,8,7.0,0.007100475356011605,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14754,16.096,7481.937,8779,375.5978711,12931.35156,8,6.0,0.002151314559317995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14084,18.962,14635.657,8779,585.7622713,15418.37793,8,5.0,0.0012956029237361874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14756,19.96,14896.09,8779,1111.578247,16284.58691,8,4.0,0.0013399489396210685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14083,23.136,8654.84,8779,1067.607601,19042.39453,8,3.0,0.002673186332734054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14085,32.34,10189.421,8779,788.075789,27037.85156000001,8,2.0,0.0031738800467661517,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14766,343.565,99119.244,8779,7.225756487999999,296414.0938,8,1.0,0.003466178575776869,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15461,7.582999999999997,6090.626,8901,170.2955004,5682.365234000001,1,1.0,0.0012450280151826757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14098,21.396,8352.623,9035,243.8358111,17467.79102,2,2.0,0.002561590532698531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14106,29.75,9740.144,9035,208.8457697,24697.03516,2,1.0,0.0030543696273894927,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11529,15.124,7367.486,9090,943.7953228,12335.04492,1,1.0,0.0020528033578889734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13874,6.731,988.0,9153,138.78660559999997,5147.666504,1,1.0,0.006812753036437247,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11562,5.699,5766.276999999999,9192,1162.2342119999996,3992.444336,4,4.0,0.000988332679820966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
10827,11.568,6763.308000000001,9192,34.24592641,9187.163086,4,3.0,0.0017104056180792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11532,32.596,15338.722,9192,1189.926978,27815.73633,4,2.0,0.0021250792601886907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11561,44.42100000000001,12351.347,9192,662.6256416,38301.88672,4,1.0,0.003596449844701149,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10913,7.71,5993.8380000000025,9197,992.2991702,5178.081543,1,1.0,0.001286321051720116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12018,52.414,8553.985,9231,488.3526666,44567.85547,1,1.0,0.006127436510585416,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15966,9.13,6423.302,9392,46.22630494,7415.666992,5,5.0,0.0014213873176132776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15954,10.086,6594.536,9392,0.0,8307.828125,5,4.0,0.001529448015751222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15439,18.2,8048.781999999997,9392,556.5932391,15884.72461,5,3.0,0.002261211696378409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15443,311.268,59879.264,9392,48.05427383,285931.1875,5,2.0,0.005198260285897969,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15435,338.148,69726.578,9392,784.421515,311186.5938,5,1.0,0.004849628501774461,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18180,11.086,1754.009,9571,147.4716157,9138.713867,1,1.0,0.006320378059633673,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15497,23.82,14079.8,9838,370.6757547,21256.51953,2,2.0,0.0016917853946789019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15487,69.48100000000001,12138.586,9838,123.7372072,63244.29297,2,1.0,0.00572397806466091,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12501,6.2860000000000005,5865.853,9849,276.89115489999995,4511.256348,2,2.0,0.0010716258999330533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
12499,45.084,21068.069,9849,513.9294947,38890.44531,2,1.0,0.002139920844193172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15173,14.068,7329.123,9856,299.9556672,12135.16211,1,1.0,0.0019194656714043405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12020,21.113000000000003,10205.831,10300,335.6675575000001,17314.79883,1,1.0,0.0020687193428932933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15491,6.449,5951.3719999999985,10400,0.0,4956.8276369999985,2,2.0,0.0010836156771917471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
15492,7.836,11202.126,10400,116.0284086,6263.302734000001,2,1.0,0.0006995100751410937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
15437,9.429,6476.712,10519,650.22606,7693.943359000001,2,2.0,0.0014558312921741773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15434,16.094,7671.33,10519,556.4260979,13918.12695,2,1.0,0.0020979412957075247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14475,4.904,616.1659999999998,10607,556.5587587,3210.341797,4,4.0,0.007958894194097047,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14474,6.372000000000001,859.565,10607,154.5188224,4478.491699,4,3.0,0.007413051950695992,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14478,38.322,6164.75,10607,0.0,32119.49609,4,2.0,0.006216310474877326,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14476,43.475,12021.631,10607,622.4092228,36584.00781,4,1.0,0.0036163978082508095,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
17187,5.24,5712.553000000001,10726,611.4901133,3712.53125,2,2.0,0.0009172781416645061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
17186,12.800999999999998,8257.071,10726,306.4857517,10833.14551,2,1.0,0.0015503076090783278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14770,4.794,11012.378,11305,678.8175347,3367.2089840000012,4,4.0,0.00043532831873370123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14768,4.842,5654.941,11305,499.6609985,3412.366211,4,3.0,0.0008562423551368618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
14717,6.32,5919.677,11305,229.3877724,4791.6884770000015,4,2.0,0.0010676258180978458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
14720,426.511,128213.968,11305,405.8624097,393184.2813,4,1.0,0.003326556432603349,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15519,4.632,5595.0909999999985,11519,1431.392624,3100.532715,10,10.0,0.0008278685726469866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
16050,5.455,5737.223000000001,11519,1524.441945,3841.06958,10,9.0,0.0009508084311870043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
16045,5.5710000000000015,10784.858,11519,645.247317,4089.254639,10,8.0,0.0005165575661728695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
16047,5.98,5827.894,11519,1793.08715,4313.481445,10,7.0,0.0010260996510918009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
